ID,RA,Dec,z_peak,significance,delta,delta_candidate,best_scale_mpc,n_member_scale_mpc,n_member_z_cen,det_unique_slices,z_min_det,z_max_det,z_range,scales_hit,n_members,n_member_RA,n_member_Dec,n_slice_total,background_area_deg2,rho_aper_mpc2,rho_bg_mpc2,aperture_area_mpc2,aperture_area_effective_deg2,aperture_area_full_mpc2,background_area_mpc2
293,149.95469,1.930312,1.36,2.184,4.764,0.235,1.2,1.2,1.36,12,1.27,1.43,1.27-1.43,0.4|0.8|1.2,566,149.95469,1.930312,22877,0.5225,55.92521344838709,45.28963548443728,10.120658735122337,0.010468750000000002,10.178760197630927,505.12660910819534
294,149.946855,2.651145,1.09,2.184,3.804,0.059,1.2,1.2,1.11,8,1.08,1.15,1.08-1.15,0.4|0.8|1.2,540,149.972519,2.622754,25064,0.5225,55.43042719558845,52.317561277055425,9.741941877781109,0.010625000000000002,10.178760197630927,479.07431822500024
295,149.90115,2.371778,3.38,2.183,8.107,0.562,1.2,1.2,3.38,35,3.21,3.55,3.21-3.55,0.4|0.8|1.2,378,149.90115,2.371778,9410,0.5225,37.730343871072336,24.155763525847455,10.018461567476216,0.013437500000000003,10.178760197630927,389.55506374000527
296,149.94937,1.931129,0.95,2.183,4.312,0.005,1.2,1.2,0.91,15,0.88,1.02,0.88-1.02,0.4|0.8|1.2,794,149.947745,1.934718,34322,0.5225,78.84406753130553,78.4775727523295,10.070510373969954,0.012031250000000002,10.178760197630927,437.34787909812366
298,150.18729,2.226621,0.55,2.18,3.385,0.211,0.8,0.8,0.55,7,0.49,0.55,0.49-0.55,0.4|0.8,587,150.18729,2.226621,31785,0.5225,130.25056323600336,107.56417034923074,4.5066983621130605,0.007968750000000002,4.523893421169303,295.4980259393347
297,150.53725,2.447026,1.81,2.18,3.661,0.163,0.8,0.8,1.82,21,1.7,1.9,1.70-1.90,0.4|0.8,271,150.495603,2.425181,27832,0.5225,63.84300237947034,54.900991788246316,4.24478783734557,0.004375,4.523893421169303,506.9489474315566
299,149.900304,2.130582,2.88,2.171,6.244,0.509,1.2,1.2,2.88,31,2.73,3.03,2.73-3.03,0.4|0.8|1.2,485,149.900304,2.130582,14146,0.5225,49.50449048267566,32.81586327872212,9.797091037018715,0.011875000000000002,10.178760197630927,431.0720056288234
300,149.700398,1.987228,0.46,2.166,4.748,0.224,0.8,0.8,0.49,11,0.41,0.51,0.41-0.51,0.4|0.8,362,149.732819,2.000593,18319,0.5225,85.46390027661595,69.83986509608677,4.2357065243727,0.008437500000000002,4.523893421169303,262.3000484722649
301,150.442333,2.151201,0.93,2.165,2.425,0.756,0.4,0.4,0.93,9,0.92,1.0,0.92-1.00,0.4,160,150.442333,2.151201,33848,0.5225,134.33285787001685,76.484164097374,1.1910712132307881,0.0014062500000000004,1.1309733552923258,442.5491263381949
302,149.914517,2.352958,3.06,2.159,6.803,0.432,1.2,1.2,3.06,31,2.9,3.2,2.90-3.20,0.4|0.8|1.2,430,149.914517,2.352958,12247,0.5225,42.16159769249373,29.44597274471292,10.198854491620828,0.012812500000000003,10.178760197630927,415.91426121926884
303,149.947423,1.935245,0.82,2.149,4.387,-0.007,1.2,1.2,0.87,7,0.81,0.87,0.81-0.87,0.4|0.8|1.2,770,149.947686,1.931537,32831,0.5225,76.47736168309483,77.0348259538298,10.068338957490568,0.012343750000000002,10.178760197630927,426.1838667575753
304,150.002928,2.641527,1.14,2.149,3.577,0.744,0.4,0.4,1.12,15,1.08,1.22,1.08-1.22,0.4,102,150.006366,2.637626,24447,0.5225,88.71180237923481,50.8663437650144,1.1497906396260484,0.0012500000000000002,1.1309733552923258,480.61248736368816
305,149.955257,1.923654,0.18,2.147,4.764,0.392,0.4,0.4,0.18,5,0.18,0.22,0.18-0.22,0.4,448,149.955257,1.923654,19566,0.5225,409.17105171899243,293.91744000873064,1.0948966162632499,0.008593750000000002,1.1309733552923258,66.56971426880557
306,149.960126,2.585193,0.31,2.142,6.622,0.087,0.8,0.8,0.31,11,0.26,0.36,0.26-0.36,0.4|0.8,518,149.960126,2.585193,16598,0.5225,120.53542355310155,110.87807135288726,4.297491847048569,0.015000000000000003,4.523893421169303,149.69596600552512
307,150.117175,2.546091,1.28,2.136,4.659,0.103,1.2,1.2,1.28,10,1.19,1.28,1.19-1.28,0.4|0.8|1.2,535,150.117175,2.546091,23504,0.5225,51.922619151525254,47.068180475050326,10.30379454546996,0.010781250000000003,10.178760197630927,499.3607095659643
308,150.163174,2.464391,1.11,2.131,4.458,0.088,1.2,1.2,1.11,17,1.03,1.19,1.03-1.19,0.4|0.8|1.2,579,150.163174,2.464391,25064,0.5225,56.922451213998656,52.317561277055425,10.171733431212628,0.011093750000000003,10.178760197630927,479.07431822500024
309,150.269675,2.042473,1.28,2.13,4.476,0.147,1.2,1.2,1.28,12,1.25,1.36,1.25-1.36,0.4|0.8|1.2,548,150.269675,2.042473,23504,0.5225,53.96641218684642,47.068180475050326,10.154464189738512,0.010625000000000002,10.178760197630927,499.3607095659643
310,150.165515,2.023347,2.19,2.129,4.811,0.213,1.2,1.2,2.19,25,2.07,2.31,2.07-2.31,0.4|0.8|1.2,517,150.165515,2.023347,20079,0.5225,50.064810960965126,41.283470316216665,10.326614443887506,0.011093750000000003,10.178760197630927,486.36899577971565
312,150.21608,1.797039,1.55,2.125,2.992,0.862,0.4,0.4,1.55,6,1.55,1.65,1.55-1.65,0.4,112,150.21608,1.797039,25140,0.5225,91.56147502655367,49.16813658081767,1.2232218841769311,0.0012500000000000002,1.1309733552923258,511.30674758595705
311,149.978972,2.211803,1.41,2.125,4.419,0.226,1.2,1.2,1.45,19,1.32,1.5,1.32-1.50,0.4|0.8|1.2,598,149.983782,2.211691,24705,0.5225,59.497725910142286,48.513399443652055,10.050804309783912,0.010312500000000002,10.178760197630927,509.240751695718
313,150.364397,2.447548,1.02,2.123,4.589,0.042,1.2,1.2,1.02,17,0.94,1.1,0.94-1.10,0.4|0.8|1.2,592,150.364397,2.447548,25667,0.5225,57.77856122109837,55.4351947840136,10.246014914331681,0.011562500000000002,10.178760197630927,463.00910639898837
314,149.941267,2.653475,2.2,2.122,4.159,-0.069,1.2,1.2,2.08,17,2.08,2.32,2.08-2.32,0.4|0.8|1.2,414,149.960776,2.610499,21878,0.5225,41.24100048525705,44.3178938887725,10.03855374818072,0.010625000000000002,10.178760197630927,493.66064314582815
315,150.166066,2.024746,1.36,2.122,4.453,0.169,1.2,1.2,1.36,18,1.28,1.45,1.28-1.45,0.4|0.8|1.2,544,150.166066,2.024746,22877,0.5225,52.960979520027344,45.28963548443728,10.271713343109239,0.010625000000000002,10.178760197630927,505.12660910819534
316,149.9387,2.531571,1.27,2.117,4.699,0.194,1.2,1.2,1.26,12,1.18,1.35,1.18-1.35,0.4|0.8|1.2,555,149.940935,2.512182,22856,0.5225,54.85213738281507,45.934970654699704,10.118110733345443,0.010625000000000002,10.178760197630927,497.5729748868699
317,149.705614,1.986125,0.54,2.117,3.382,0.277,0.4,0.4,0.54,3,0.52,0.54,0.52-0.54,0.4,141,149.705614,1.986125,28413,0.5225,125.00244807050923,97.92500008771067,1.1279779090443665,0.0020312500000000005,1.1309733552923258,290.15062521879696
318,149.707793,2.006721,0.9,2.116,3.016,0.006,0.8,0.8,0.9,9,0.83,0.91,0.83-0.91,0.4|0.8,345,149.719457,2.005716,33745,0.5225,78.06628716075542,77.63660048553287,4.419321227479029,0.005312500000000001,4.523893421169303,434.65324072617256
319,150.106066,1.943557,1.22,2.115,4.465,0.089,1.2,1.2,1.28,17,1.14,1.3,1.14-1.30,0.4|0.8|1.2,528,150.12242,1.943879,23504,0.5225,51.24325777944922,47.068180475050326,10.30379454546996,0.010781250000000003,10.178760197630927,499.3607095659643
320,150.339223,2.366304,2.96,2.112,6.293,0.402,1.2,1.2,2.96,31,2.81,3.11,2.81-3.11,0.4|0.8|1.2,459,150.339223,2.366304,13684,0.5225,45.21624342304741,32.24917258242804,10.151219235652839,0.012500000000000002,10.178760197630927,424.3209640502886
321,149.896407,2.553258,1.6,2.11,2.922,0.2,0.8,0.8,1.69,21,1.5,1.7,1.50-1.70,0.4|0.8,261,149.929092,2.567019,25966,0.5225,61.0489745075168,50.85511972921259,4.275256089156153,0.004375,4.523893421169303,510.58772721922054
322,150.332816,2.356196,2.66,2.11,6.79,0.622,1.2,1.2,2.67,29,2.52,2.8,2.52-2.80,0.4|0.8|1.2,404,150.336818,2.366312,11256,0.5225,40.68288825858397,25.083027143086163,9.930465050370586,0.011562500000000002,10.178760197630927,448.74966389782753
324,150.336978,2.373133,2.49,2.109,4.513,0.968,0.8,0.8,2.49,3,2.49,2.51,2.49-2.51,0.4|0.8,262,150.336978,2.373133,13488,0.5225,57.271350938851576,29.095871137877793,4.574713110569655,0.005156250000000001,4.523893421169303,463.5709285377249
323,150.150883,2.31713,1.08,2.109,4.443,0.116,1.2,1.2,1.08,17,1.0,1.16,1.00-1.16,0.4|0.8|1.2,558,150.150883,2.31713,23230,0.5225,54.65519907182003,48.990595556350506,10.209458742740217,0.011250000000000003,10.178760197630927,474.1726393850455
325,150.513532,2.321287,1.56,2.107,3.048,0.09,0.8,0.8,1.5,21,1.46,1.66,1.46-1.66,0.4|0.8,227,150.507074,2.33163,24869,0.5225,53.097489959214016,48.707766923307204,4.2751550059026595,0.004375,4.523893421169303,510.57565499066044
326,150.319432,1.937914,0.33,2.106,6.061,0.201,0.8,0.8,0.33,11,0.28,0.38,0.28-0.38,0.4|0.8,558,150.319432,1.937914,17259,0.5225,127.33037509482774,105.9960518483578,4.382300763540799,0.014062500000000002,4.523893421169303,162.82681948089368
327,149.792966,2.049216,3.49,2.106,8.301,0.658,1.2,1.2,3.49,30,3.37,3.66,3.37-3.66,0.4|0.8|1.2,391,149.792966,2.049216,8960,0.5225,39.02126810696357,23.531468719773425,10.020176661819553,0.013750000000000002,10.178760197630927,380.766713149143
328,150.066657,1.983128,2.83,2.106,6.094,0.42,1.2,1.2,2.83,31,2.68,2.98,2.68-2.98,0.4|0.8|1.2,451,150.066657,1.983128,13798,0.5225,44.995515164727074,31.69810383140047,10.023221166574137,0.012031250000000002,10.178760197630927,435.2941763769339
329,150.007976,2.631035,0.93,2.103,2.682,0.549,0.4,0.4,0.86,10,0.86,0.99,0.86-0.99,0.4,137,150.012587,2.635909,32862,0.5225,120.27301995526526,77.64578422608824,1.13907508143519,0.0014062500000000004,1.1309733552923258,423.22967470214155
330,150.359102,2.459004,1.18,2.102,4.637,0.213,1.2,1.2,1.18,9,1.1,1.18,1.10-1.18,0.4|0.8|1.2,588,150.359102,2.459004,23846,0.5225,59.146045276515245,48.776043449297575,9.941493082944525,0.010625000000000002,10.178760197630927,488.8875421965659
331,150.516302,2.446357,1.33,2.101,3.703,0.207,0.8,0.8,1.25,19,1.24,1.42,1.24-1.42,0.4|0.8,246,150.481143,2.44811,22720,0.5225,55.214427901447664,45.74891330380189,4.455357220020207,0.004687500000000001,4.523893421169303,496.623818124919
332,149.97607,2.200382,0.62,2.096,2.751,0.113,0.8,0.8,0.62,13,0.56,0.68,0.56-0.68,0.4|0.8,660,149.97607,2.200382,41318,0.5225,139.00861443663797,124.91426557836034,4.747907190319037,0.0075000000000000015,4.523893421169303,330.7708675922261
333,149.992661,2.636401,1.56,2.095,3.065,0.088,0.8,0.8,1.46,13,1.46,1.65,1.46-1.65,0.4|0.8,255,149.968377,2.605863,25271,0.5225,53.98218552314178,49.593885590832635,4.723780586665638,0.004843750000000001,4.523893421169303,509.55878328419004
334,150.121131,1.922348,1.08,2.088,4.565,0.034,1.2,1.2,1.05,17,1.0,1.16,1.00-1.16,0.4|0.8|1.2,545,150.11509,1.896381,23819,0.5225,52.53162129999098,50.805798084528725,10.374703588295562,0.011562500000000002,10.178760197630927,468.8244432332481
335,150.320078,1.933328,0.43,2.085,5.898,0.327,0.8,0.8,0.39,10,0.39,0.48,0.39-0.48,0.4|0.8,415,150.325447,1.93292,14129,0.5225,93.0209905930081,70.08252481016693,4.461358639102618,0.011562500000000002,4.523893421169303,201.60517958323177
336,150.052826,1.947375,2.22,2.084,4.597,0.09,1.2,1.2,2.22,25,2.1,2.34,2.10-2.34,0.4|0.8|1.2,502,150.052826,1.947375,22010,0.5225,49.52179737040351,45.45111015780223,10.136950326040026,0.010937500000000003,10.178760197630927,484.2565984325405
337,150.472009,2.468053,1.35,2.076,3.42,-0.006,1.2,1.2,1.37,19,1.26,1.44,1.26-1.44,0.4|0.8|1.2,434,150.462505,2.451303,23168,0.5225,45.55347033627429,45.81361517381746,9.527265360821593,0.009843750000000002,10.178760197630927,505.7011962950381
338,150.171959,2.206458,0.8,2.075,2.836,0.364,0.8,0.8,0.79,4,0.77,0.8,0.77-0.80,0.4|0.8,495,150.17246,2.206571,32809,0.5225,111.6650229087821,81.89179852032683,4.43290107417396,0.005781250000000001,4.523893421169303,400.63841059561406
339,150.276027,2.040629,0.29,2.072,6.686,0.05,0.8,0.8,0.3,8,0.25,0.34,0.25-0.34,0.4|0.8,541,150.268246,2.039918,16108,0.5225,118.13778310862203,112.55134304250295,4.5793986120644945,0.016718750000000004,4.523893421169303,143.11690615648283
340,150.115128,1.976489,1.71,2.072,4.068,0.115,1.2,1.2,1.71,10,1.67,1.81,1.67-1.81,0.4|0.8|1.2,576,150.115128,1.976489,26173,0.5225,57.20169943049346,51.30003012590137,10.069630897940456,0.010312500000000002,10.178760197630927,510.1946321623164
341,150.456508,2.472265,0.98,2.072,3.139,-0.054,1.2,1.2,0.93,15,0.91,1.05,0.91-1.05,0.4|0.8|1.2,699,150.467577,2.440741,33848,0.5225,72.35342541611953,76.484164097374,9.660910951760835,0.011406250000000001,10.178760197630927,442.5491263381949
342,150.008794,2.055879,2.1,2.07,4.505,0.063,1.2,1.2,2.08,25,1.98,2.22,1.98-2.22,0.4|0.8|1.2,480,150.008423,2.061039,21878,0.5225,47.12267226208745,44.3178938887725,10.186179538595141,0.010781250000000003,10.178760197630927,493.66064314582815
343,150.371848,2.422875,0.28,2.067,7.139,0.088,0.8,0.8,0.27,3,0.27,0.33,0.27-0.33,0.4|0.8,558,150.367469,2.429755,14052,0.5225,123.93759921127509,113.86770912770223,4.502265684917645,0.019062500000000003,4.523893421169303,123.40636434725083
344,150.355615,2.46188,0.71,2.059,2.825,0.067,0.8,0.8,0.65,11,0.65,0.76,0.65-0.76,0.4|0.8,571,150.351228,2.473603,39754,0.5225,123.09153257016747,115.32385439836817,4.638824361655465,0.007031250000000001,4.523893421169303,344.71619256390824
345,149.988422,2.06292,1.62,2.059,4.138,0.16,1.2,1.2,1.62,13,1.52,1.67,1.52-1.67,0.4|0.8|1.2,573,149.988422,2.06292,24661,0.5225,55.92033602889367,48.22079516028951,10.246719542313455,0.010468750000000002,10.178760197630927,511.4183604402416
346,150.132687,1.972382,0.69,2.056,2.702,0.133,0.8,0.8,0.69,9,0.67,0.75,0.67-0.75,0.4|0.8,579,150.132687,1.972382,41693,0.5225,130.37431704849743,115.10500720431571,4.441058738467793,0.006406250000000001,4.523893421169303,362.2170834496657
347,149.941342,2.641025,1.58,2.047,3.111,0.458,0.4,0.4,1.58,2,1.48,1.58,1.48-1.58,0.4,81,149.941342,2.641025,26533,0.5225,75.65297782319513,51.87512265963677,1.0706782777183093,0.00109375,1.1309733552923258,511.4783086700037
348,150.276703,1.834418,3.1,2.044,7.049,0.396,1.2,1.2,3.1,33,2.94,3.26,2.94-3.26,0.4|0.8|1.2,394,150.276703,1.834418,11513,0.5225,38.94513308346663,27.9057088455845,10.11679685766088,0.012812500000000003,10.178760197630927,412.567910878268
349,149.815775,2.307273,1.05,2.043,2.618,0.479,0.8,0.8,1.1,17,0.97,1.13,0.97-1.13,0.4|0.8,340,149.834333,2.299403,24800,0.5225,76.81045159950406,51.93839289834184,4.426480940026074,0.004843750000000001,4.523893421169303,477.4887826918448
350,150.327364,2.159197,0.27,2.04,7.124,0.021,0.8,0.8,0.27,8,0.25,0.32,0.25-0.32,0.4|0.8,515,150.327364,2.159197,14052,0.5225,116.29329985729413,113.86770912770223,4.428458050738667,0.018750000000000003,4.523893421169303,123.40636434725083
351,150.326618,1.886722,0.69,2.032,2.239,0.13,0.4,0.4,0.69,4,0.69,0.73,0.69-0.73,0.4,169,150.326618,1.886722,41693,0.5225,130.01779545610805,115.10500720431571,1.2998220697954515,0.0018750000000000004,1.1309733552923258,362.2170834496657
352,150.271066,2.041591,1.49,2.032,4.071,0.125,1.2,1.2,1.48,10,1.4,1.49,1.40-1.49,0.4|0.8|1.2,571,150.271577,2.036866,25723,0.5225,56.71374984965792,50.42565400207683,10.068105204005375,0.010312500000000002,10.178760197630927,510.1173303362723
353,149.950878,2.596521,0.21,2.029,4.818,0.28,0.4,0.4,0.19,7,0.19,0.25,0.19-0.25,0.4,364,149.960958,2.59729,18650,0.5225,328.93565393805034,257.03502685076165,1.1065994082494732,0.007968750000000002,1.1309733552923258,72.55820433698504
354,149.922972,2.100894,0.57,2.026,2.95,0.093,0.8,0.8,0.57,7,0.51,0.57,0.51-0.57,0.4|0.8,605,149.922972,2.100894,37774,0.5225,134.94462411103243,123.45906981658867,4.483320502654526,0.007656250000000002,4.523893421169303,305.9637502219741
355,149.95908,1.942302,1.67,2.022,4.163,0.067,1.2,1.2,1.67,7,1.67,1.75,1.67-1.75,0.4|0.8|1.2,555,149.95908,1.942302,25199,0.5225,52.64564640135124,49.32142409859686,10.542182268385158,0.010781250000000003,10.178760197630927,510.9138768910139
356,149.951153,1.923961,0.53,2.021,3.852,0.232,0.8,0.8,0.53,13,0.47,0.59,0.47-0.59,0.4|0.8,488,149.951153,1.923961,25463,0.5225,110.21810112450285,89.42928272838022,4.4275848977724,0.008125000000000002,4.523893421169303,284.7277672721327
357,150.035884,2.070361,0.62,2.02,2.667,0.054,0.8,0.8,0.6,13,0.56,0.68,0.56-0.68,0.4|0.8,607,150.04026,2.070764,40112,0.5225,131.7035428987582,124.92750083369441,4.608835773435547,0.0075000000000000015,4.523893421169303,321.082225549343
358,149.926902,2.402276,0.89,2.016,1.981,0.952,0.4,0.4,0.89,11,0.82,0.96,0.82-0.96,0.4,179,149.926902,2.402276,34070,0.5225,153.99220451856593,78.88493636819365,1.1623965028594616,0.0014062500000000004,1.1309733552923258,431.89487839578203
359,150.174684,2.337324,1.45,2.014,4.016,0.085,1.2,1.2,1.45,16,1.36,1.51,1.36-1.51,0.4|0.8|1.2,545,150.174684,2.337324,24705,0.5225,52.6296773801844,48.513399443652055,10.35537413735312,0.010625000000000002,10.178760197630927,509.240751695718
360,150.288332,1.879242,2.35,2.014,5.084,0.151,1.2,1.2,2.36,14,2.35,2.48,2.35-2.48,0.4|0.8|1.2,459,150.291851,1.879159,18524,0.5225,44.98907142283153,39.09267093707344,10.202477745896791,0.011250000000000003,10.178760197630927,473.84841086498415
361,150.059365,1.95489,1.7,2.012,3.99,-0.002,1.2,1.2,1.7,18,1.6,1.77,1.60-1.77,0.4|0.8|1.2,522,150.059365,1.95489,26100,0.5225,51.044837930286114,51.13642555815147,10.226303406289885,0.010468750000000002,10.178760197630927,510.3993819497517
362,149.694999,1.992963,0.78,2.011,2.999,-0.046,0.8,0.8,0.77,6,0.77,0.82,0.77-0.82,0.4|0.8,401,149.712634,1.995798,36035,0.5225,87.3672096016257,91.56446393122215,4.589822678651034,0.006093750000000001,4.523893421169303,393.54787275407824
365,150.386811,2.147188,0.7,2.005,2.662,0.057,0.8,0.8,0.7,7,0.64,0.7,0.64-0.70,0.4|0.8,549,150.386811,2.147188,42344,0.5225,122.20832387535677,115.56808372405158,4.492329021384324,0.006406250000000001,4.523893421169303,366.39873774412627
364,150.383485,2.497669,3.1,2.005,4.143,0.231,1.2,1.2,3.07,33,2.94,3.26,2.94-3.26,0.4|0.8|1.2,379,150.359416,2.457213,12110,0.5225,35.92181363749908,29.175334602958937,10.550692229090537,0.013281250000000003,10.178760197630927,415.07664487151465
363,150.083056,2.546616,1.01,2.005,4.313,-0.03,1.2,1.2,1.01,12,0.95,1.09,0.95-1.09,0.4|0.8|1.2,548,150.083056,2.546616,25886,0.5225,54.45749751595118,56.15632257302959,10.062893540774343,0.011406250000000001,10.178760197630927,460.96323288149864
366,150.213829,2.047478,0.54,2.003,3.397,0.12,0.8,0.8,0.54,7,0.48,0.54,0.48-0.54,0.4|0.8,514,150.213829,2.047478,28413,0.5225,109.70138665709779,97.92500008771067,4.685446699107369,0.008437500000000002,4.523893421169303,290.15062521879696
367,150.151359,2.510516,1.22,1.998,4.29,0.059,1.2,1.2,1.2,8,1.17,1.26,1.17-1.26,0.4|0.8|1.2,522,150.15847,2.491722,24236,0.5225,52.249424173067894,49.330395040225426,9.990540723873973,0.010625000000000002,10.178760197630927,491.29953206815526
368,150.135478,2.252221,2.19,1.997,4.44,0.232,1.2,1.2,2.19,25,2.07,2.31,2.07-2.31,0.4|0.8|1.2,503,150.135478,2.252221,20079,0.5225,50.85802121540982,41.283470316216665,9.890278622314794,0.010625000000000002,10.178760197630927,486.36899577971565
369,149.836788,2.132476,2.44,1.992,5.597,0.269,1.2,1.2,2.45,19,2.31,2.57,2.31-2.57,0.4|0.8|1.2,397,149.84167,2.133181,14331,0.5225,38.96006252060086,30.701686005341617,10.189922046199975,0.011406250000000001,10.178760197630927,466.7821824999001
370,149.808929,2.015221,1.43,1.991,3.403,0.551,0.8,0.8,1.46,13,1.34,1.46,1.34-1.46,0.4|0.8,340,149.802584,2.016011,25271,0.5225,76.9401264927538,49.593885590832635,4.419020548816242,0.0045312500000000006,4.523893421169303,509.55878328419004
371,149.881786,2.135302,3.24,1.991,7.165,0.247,1.2,1.2,3.08,33,3.08,3.4,3.08-3.40,0.4|0.8|1.2,360,149.872261,2.126999,11916,0.5225,35.878314741510835,28.765953843739446,10.03391610207053,0.012656250000000003,10.178760197630927,414.23969685584996
372,150.269476,1.807418,2.11,1.989,3.769,0.249,0.8,0.8,2.22,20,2.02,2.23,2.02-2.23,0.4|0.8,263,150.254471,1.801611,22010,0.5225,56.754002090956725,45.45111015780223,4.634034434761154,0.005000000000000001,4.523893421169303,484.2565984325405
373,149.70983,1.97141,2.92,1.984,4.337,0.442,0.8,0.8,2.91,31,2.77,3.07,2.77-3.07,0.4|0.8,215,149.712981,1.985385,14243,0.5225,47.934297680224994,33.23618430104675,4.485306146223082,0.005468750000000001,4.523893421169303,428.5389643705709
374,150.465987,2.468977,3.01,1.983,4.173,0.361,0.8,0.8,2.96,25,2.92,3.17,2.92-3.17,0.4|0.8,206,150.464325,2.456079,13684,0.5225,43.87703536547261,32.24917258242804,4.694938896489438,0.005781250000000001,4.523893421169303,424.3209640502886
375,150.306568,1.817237,1.59,1.981,2.834,0.587,0.4,0.4,1.59,12,1.49,1.69,1.49-1.69,0.4,86,150.306568,1.817237,25893,0.5225,80.3205348299357,50.62234776086527,1.0707100018954,0.00109375,1.1309733552923258,511.4934637626025
376,150.52032,2.446889,2.21,1.981,3.643,0.47,0.4,0.4,2.23,2,2.21,2.23,2.21-2.23,0.4,76,150.520477,2.446584,21606,0.5225,65.69851708776518,44.68276757108583,1.1567993216418158,0.0012500000000000002,1.1309733552923258,483.5421164462789
377,150.32641,1.897134,2.97,1.979,3.63,1.78,0.4,0.4,2.97,26,2.82,3.12,2.82-3.12,0.4,90,150.32641,1.897134,13533,0.5225,88.83573253207011,31.95677746827499,1.0131058464285143,0.0012500000000000002,1.1309733552923258,423.47824380711893
378,150.246414,1.784282,0.38,1.976,4.241,0.545,0.4,0.4,0.37,4,0.37,0.4,0.37-0.40,0.4,145,150.245927,1.784841,15694,0.5225,128.3972898861981,83.11611398589315,1.1293073251664214,0.0031250000000000006,1.1309733552923258,188.82018476782562
379,149.841576,2.135769,0.37,1.971,5.498,0.121,0.8,0.8,0.37,6,0.37,0.42,0.37-0.42,0.4|0.8,426,149.841576,2.135769,15694,0.5225,93.14132906176313,83.11611398589315,4.573694666924006,0.012656250000000003,4.523893421169303,188.82018476782562
380,150.331074,2.367969,0.77,1.97,2.726,0.127,0.8,0.8,0.77,6,0.77,0.82,0.77-0.82,0.4|0.8,498,150.331074,2.367969,36035,0.5225,103.2081956622331,91.56446393122215,4.825198200633138,0.006406250000000001,4.523893421169303,393.54787275407824
381,150.29693,1.762307,1.79,1.97,3.119,0.297,0.4,0.4,1.84,12,1.79,1.9,1.79-1.90,0.4,87,150.301156,1.765657,28044,0.5225,71.84387468759408,55.40311339544873,1.210959185850023,0.0012500000000000002,1.1309733552923258,506.18093968530957
382,150.198264,2.566115,1.32,1.969,2.73,0.212,0.8,0.8,1.26,17,1.23,1.41,1.23-1.41,0.4|0.8,265,150.17866,2.564931,22856,0.5225,55.6551529075635,45.934970654699704,4.761463874515502,0.005000000000000001,4.523893421169303,497.5729748868699
383,149.938058,2.195853,3.31,1.963,7.078,0.478,1.2,1.2,3.28,35,3.14,3.48,3.14-3.48,0.4|0.8|1.2,358,149.923493,2.192197,9416,0.5225,35.0041311065288,23.677448871087776,10.227364276247599,0.013437500000000003,10.178760197630927,397.6779783694414
384,150.225199,1.780925,0.97,1.962,2.757,0.225,0.8,0.8,0.97,8,0.97,1.04,0.97-1.04,0.4|0.8,360,150.24928,1.787939,28074,0.5225,76.05878259501229,62.080176094857414,4.733181201661881,0.005468750000000001,4.523893421169303,452.22165538163785
385,150.084025,2.002233,2.08,1.961,4.236,0.204,1.2,1.2,2.08,23,1.96,2.2,1.96-2.20,0.4|0.8|1.2,512,150.084025,2.002233,21878,0.5225,53.35736428445595,44.3178938887725,9.595676376937451,0.010156250000000002,10.178760197630927,493.66064314582815
386,150.341461,2.502574,1.08,1.96,2.777,0.207,0.8,0.8,1.08,10,1.0,1.09,1.00-1.09,0.4|0.8,285,150.345569,2.494227,23230,0.5225,59.11473144390401,48.990595556350506,4.8211332951828805,0.005312500000000001,4.523893421169303,474.1726393850455
387,150.477853,2.469522,1.45,1.956,3.104,0.209,0.8,0.8,1.46,10,1.45,1.54,1.45-1.54,0.4|0.8,274,150.462063,2.457695,25271,0.5225,59.93786716778644,49.593885590832635,4.57140056774094,0.004687500000000001,4.523893421169303,509.55878328419004
388,150.350631,2.462848,2.43,1.947,4.229,0.745,0.8,0.8,2.43,27,2.3,2.56,2.30-2.56,0.4|0.8,242,150.350631,2.462848,14489,0.5225,53.993318189952525,30.934761645546377,4.482036076179388,0.005000000000000001,4.523893421169303,468.3727699607459
389,149.934514,2.542075,1.71,1.945,4.067,0.031,1.2,1.2,1.71,21,1.61,1.81,1.61-1.81,0.4|0.8|1.2,557,149.934514,2.542075,26173,0.5225,52.909844868755044,51.30003012590137,10.527341393301388,0.010781250000000003,10.178760197630927,510.1946321623164
390,150.267977,2.027942,1.38,1.944,4.092,0.065,1.2,1.2,1.38,10,1.29,1.45,1.29-1.45,0.4|0.8|1.2,497,150.267977,2.027942,23296,0.5225,48.998970184706565,46.017228148397514,10.143070316100692,0.010468750000000002,10.178760197630927,506.24518114986137
391,150.364789,2.456206,1.58,1.942,3.098,0.356,0.8,0.8,1.58,21,1.48,1.68,1.48-1.68,0.4|0.8,312,150.364789,2.456206,26533,0.5225,70.33891169257477,51.87512265963677,4.435667150547282,0.0045312500000000006,4.523893421169303,511.4783086700037
392,149.81442,2.037527,1.11,1.939,3.204,0.313,0.8,0.8,1.11,17,1.03,1.19,1.03-1.19,0.4|0.8,315,149.81442,2.037527,25064,0.5225,68.71063371119818,52.317561277055425,4.5844432366028744,0.005000000000000001,4.523893421169303,479.07431822500024
393,150.469025,2.436802,0.9,1.939,3.842,-0.155,1.2,1.2,0.9,3,0.88,0.9,0.88-0.90,0.4|1.2,648,150.469025,2.436802,33745,0.5225,65.59711818176064,77.63660048553287,9.878482743776651,0.011875000000000002,10.178760197630927,434.65324072617256
