n_members_threshold,candidates_kept,matched_true_clusters,match_rate,participating_candidates,purity_proxy,candidate_density,matched_pairs,median_distance_mpc_h,median_abs_dz,field_id,i_limit,total_covered_true_clusters,total_candidates_at_i22,candidate_csv,match_csv
8,7636,1206,0.8758169934640523,2874,0.37637506547930855,5.545388525780683,4091,1.0180644701409416,0.0407583914310271,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
9,7209,1187,0.8620188816267248,2766,0.3836870578443612,5.235294117647059,3961,1.011542618023478,0.040344472352886,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
10,6734,1162,0.8438634713144517,2630,0.39055539055539057,4.890341321713871,3780,1.0051097449363433,0.039753167929459654,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
11,6285,1135,0.8242556281771968,2511,0.39952267303102623,4.564270152505447,3641,1.0044231976576894,0.0395923276429693,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
12,5881,1108,0.8046477850399419,2400,0.4080938615881653,4.270878721859114,3498,1.0048223982879443,0.039454437891984245,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
13,5507,1086,0.7886710239651417,2307,0.41892137279825675,3.999273783587509,3378,1.0047166565427152,0.03933538599709625,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
14,5117,1069,0.7763253449527959,2182,0.426421731483291,3.7160493827160495,3216,1.004392385077268,0.03941474736276025,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
15,4774,1053,0.7647058823529411,2078,0.4352744030163385,3.466957153231663,3085,1.0039039161790475,0.0393720003132705,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
16,4460,1037,0.7530864197530864,1976,0.4430493273542601,3.2389251997095134,2958,1.0033748123005055,0.039355536913405445,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
17,4180,1017,0.738562091503268,1889,0.4519138755980861,3.035584604212055,2832,1.0006842274141787,0.039003367609435347,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
18,3923,999,0.7254901960784313,1793,0.45704817741524345,2.8489469862018884,2710,1.0013655493647917,0.03898055901696495,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
19,3684,981,0.7124183006535948,1710,0.46416938110749184,2.6753812636165577,2603,0.997342919519553,0.0388980393699326,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
20,3482,963,0.6993464052287581,1620,0.4652498564043653,2.5286855482933914,2478,0.9917363371644798,0.038914932910710104,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
21,3300,945,0.6862745098039216,1545,0.4681818181818182,2.396514161220044,2365,0.988881717598548,0.038989028349911,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
22,3134,930,0.6753812636165577,1462,0.46649649010848754,2.2759622367465506,2252,0.9820817733059687,0.039138516156892,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
23,2981,915,0.664488017429194,1385,0.4646091915464609,2.1648511256354395,2134,0.9810829023541152,0.039034540912721905,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
24,2868,907,0.6586782861292665,1337,0.46617852161785217,2.082788671023965,2057,0.9803058492287844,0.0391099922400981,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
25,2770,891,0.6470588235294118,1297,0.46823104693140793,2.011619462599855,1990,0.9741927116204494,0.03895195806775325,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
26,2682,880,0.6390704429920117,1264,0.47129008202833705,1.9477124183006536,1943,0.9743252141544676,0.0388980393699326,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
27,2613,873,0.6339869281045751,1232,0.4714887102946804,1.89760348583878,1896,0.9686592687472264,0.03898055901696495,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
28,2548,862,0.625998547567175,1200,0.47095761381475665,1.85039941902687,1849,0.9661886019720284,0.0389318264514876,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
29,2463,855,0.6209150326797386,1173,0.4762484774665043,1.7886710239651415,1802,0.9616971863201083,0.0388669704405998,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
30,2410,846,0.6143790849673203,1150,0.47717842323651455,1.7501815541031227,1762,0.9625913561419336,0.03898055901696495,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
31,2363,840,0.6100217864923747,1133,0.47947524333474395,1.7160493827160495,1739,0.9620427797244576,0.0389720896840189,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
32,2318,834,0.6056644880174292,1116,0.4814495254529767,1.6833696441539578,1719,0.9653545063532232,0.0388980393699326,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
33,2274,830,0.6027596223674655,1106,0.48636763412489004,1.6514161220043573,1706,0.9625913561419336,0.038785649373505454,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
34,2227,823,0.5976761074800291,1091,0.48989672204759765,1.617283950617284,1687,0.9620427797244576,0.0388980393699326,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
35,2192,819,0.5947712418300654,1078,0.49178832116788324,1.5918663761801017,1674,0.9616971863201083,0.038785649373505454,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
36,2147,808,0.5867828612926652,1057,0.49231485794131347,1.5591866376180101,1649,0.9620427797244576,0.0387353972357439,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
37,2108,798,0.579520697167756,1044,0.4952561669829222,1.5308641975308641,1629,0.956611544762889,0.0387037296743135,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
38,2083,793,0.5758896151053013,1034,0.49639942390782527,1.5127087872185911,1610,0.9555486442006198,0.03846543553954705,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
39,2052,789,0.5729847494553377,1025,0.49951267056530213,1.4901960784313726,1598,0.9542089227800927,0.03839642044618155,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
40,1997,776,0.5635439360929557,1006,0.5037556334501753,1.4502541757443719,1575,0.9561678564103392,0.0380439786375228,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
41,1958,770,0.5591866376180101,990,0.5056179775280899,1.4219317356572259,1555,0.9549294319909004,0.0378082589774307,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
42,1939,767,0.5570079883805374,983,0.5069623517276947,1.4081336238198983,1547,0.9535338167579366,0.0378509111302438,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
43,1906,765,0.5555555555555556,974,0.5110178384050367,1.3841684822076978,1536,0.9526539704003661,0.03782958505383725,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
44,1871,759,0.55119825708061,960,0.51309460181721,1.3587509077705155,1519,0.9524384838073356,0.0378509111302438,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
45,1833,751,0.5453885257806826,941,0.5133660665575559,1.3311546840958606,1493,0.94941844959815,0.038011899217723,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
46,1802,747,0.5424836601307189,933,0.5177580466148723,1.308641975308642,1481,0.9524384838073356,0.0379997040973487,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
47,1773,738,0.5359477124183006,918,0.5177664974619289,1.2875816993464053,1462,0.9509284667027429,0.03800580165753585,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
48,1743,734,0.533042846768337,904,0.5186460126219162,1.2657952069716776,1441,0.9467601240566308,0.0379638395050031,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
49,1711,728,0.5286855482933914,889,0.5195791934541204,1.242556281771968,1419,0.9456549505292148,0.0377587571821664,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
50,1670,720,0.5228758169934641,873,0.5227544910179641,1.2127814088598403,1396,0.9448687497043928,0.03782958505383725,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
51,1644,716,0.5199709513435004,861,0.5237226277372263,1.1938997821350763,1380,0.943015497655403,0.0377278873716031,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
52,1611,710,0.5156136528685549,844,0.5238981998758535,1.1699346405228759,1358,0.9370529669979938,0.0377278873716031,4,22.0,1377,13690,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field04_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field04_i_lt_22p0/field04_crossmatch_matches.csv
